payment_id,client_id,account_id,payment_date,direction,payment_type,currency,amount,counterparty_country,status
PAY-00003606,CLIENT-0051,ACC-000139,2026-03-22,OUTBOUND,SEPA,CAD,49105.12,CA,SETTLED
PAY-00003607,CLIENT-0137,ACC-000408,2026-04-05,INBOUND,SEPA,JPY,66727.97,NL,SETTLED
PAY-00003608,CLIENT-0171,ACC-000518,2026-06-19,INBOUND,REAL_TIME_PAYMENT,EUR,8468.39,JP,SETTLED
PAY-00003609,CLIENT-0361,ACC-001056,2025-01-02,OUTBOUND,SWIFT,EUR,140861.84,AU,PENDING
PAY-00003610,CLIENT-0493,ACC-001473,2026-05-22,INBOUND,SWIFT,USD,6745.10,CH,PENDING
PAY-00003611,CLIENT-0247,ACC-000742,2025-01-19,OUTBOUND,ACH,USD,105025.87,BR,PENDING
PAY-00003612,CLIENT-0092,ACC-000261,2026-07-21,OUTBOUND,SWIFT,AUD,122177.22,DE,SETTLED
PAY-00003613,CLIENT-0210,ACC-000627,2025-04-25,OUTBOUND,SWIFT,USD,149457.31,JP,SETTLED
PAY-00003614,CLIENT-0332,ACC-000974,2026-02-21,INBOUND,REAL_TIME_PAYMENT,USD,39808.98,DE,SETTLED
PAY-00003615,CLIENT-0148,ACC-000444,2025-04-21,OUTBOUND,CARD,EUR,181844.59,US,SETTLED
PAY-00003616,CLIENT-0487,ACC-001450,2025-08-14,OUTBOUND,ACH,USD,61493.31,JP,SETTLED
PAY-00003617,CLIENT-0351,ACC-001029,2026-07-17,INBOUND,SWIFT,EUR,4414.61,AE,PENDING
PAY-00003618,CLIENT-0040,ACC-000110,2026-06-21,OUTBOUND,REAL_TIME_PAYMENT,USD,164556.85,IN,SETTLED
PAY-00003619,CLIENT-0165,ACC-000497,2026-01-04,INBOUND,SEPA,USD,10875.80,CH,SETTLED
PAY-00003620,CLIENT-0304,ACC-000893,2026-04-30,OUTBOUND,ACH,USD,7046.54,GB,SETTLED
PAY-00003621,CLIENT-0488,ACC-001454,2026-02-23,OUTBOUND,BOOK_TRANSFER,USD,166107.54,MX,SETTLED
PAY-00003622,CLIENT-0046,ACC-000124,2025-06-05,OUTBOUND,SWIFT,USD,11399.68,CA,SETTLED
PAY-00003623,CLIENT-0262,ACC-000787,2026-06-15,OUTBOUND,BOOK_TRANSFER,USD,7123.99,AE,SETTLED
PAY-00003624,CLIENT-0146,ACC-000438,2026-05-21,INBOUND,REAL_TIME_PAYMENT,USD,164338.11,US,SETTLED
PAY-00003625,CLIENT-0256,ACC-000773,2026-05-17,OUTBOUND,BOOK_TRANSFER,EUR,1783.85,SG,SETTLED
PAY-00003626,CLIENT-0290,ACC-000859,2025-02-18,INBOUND,SEPA,EUR,10024.47,CA,SETTLED
PAY-00003627,CLIENT-0310,ACC-000915,2026-03-16,OUTBOUND,ACH,USD,78213.83,AE,SETTLED
PAY-00003628,CLIENT-0475,ACC-001405,2024-01-26,OUTBOUND,REAL_TIME_PAYMENT,EUR,72278.03,NL,SETTLED
PAY-00003629,CLIENT-0131,ACC-000391,2025-02-28,INBOUND,FX_TRANSFER,AUD,212058.42,IN,SETTLED
PAY-00003630,CLIENT-0210,ACC-000626,2025-02-18,OUTBOUND,ACH,MXN,99304.49,CA,SETTLED
PAY-00003631,CLIENT-0498,ACC-001482,2025-12-23,OUTBOUND,WIRE,CAD,44759.29,AE,SETTLED
PAY-00003632,CLIENT-0449,ACC-001326,2026-06-25,OUTBOUND,SWIFT,USD,22097.25,FR,RETURNED
PAY-00003633,CLIENT-0361,ACC-001056,2024-07-24,OUTBOUND,SEPA,EUR,86057.77,SG,SETTLED
PAY-00003634,CLIENT-0229,ACC-000684,2025-11-04,OUTBOUND,ACH,USD,232486.11,MX,SETTLED
PAY-00003635,CLIENT-0008,ACC-000015,2024-11-17,INBOUND,SWIFT,BRL,84888.32,BR,SETTLED
PAY-00003636,CLIENT-0221,ACC-000658,2025-01-08,INBOUND,CARD,EUR,92268.97,US,SETTLED
PAY-00003637,CLIENT-0497,ACC-001481,2026-03-14,OUTBOUND,SEPA,USD,83405.05,JP,SETTLED
PAY-00003638,CLIENT-0346,ACC-001012,2024-07-24,INBOUND,ACH,MXN,153086.41,US,PENDING
PAY-00003639,CLIENT-0326,ACC-000956,2024-10-20,OUTBOUND,WIRE,USD,207150.87,MX,SETTLED
PAY-00003640,CLIENT-0311,ACC-000919,2026-02-19,OUTBOUND,CARD,INR,83864.78,AE,PENDING
PAY-00003641,CLIENT-0023,ACC-000061,2024-03-21,INBOUND,FX_TRANSFER,USD,124696.90,AE,RETURNED
PAY-00003642,CLIENT-0097,ACC-000280,2024-03-01,INBOUND,SEPA,EUR,89588.34,AE,SETTLED
PAY-00003643,CLIENT-0322,ACC-000945,2026-05-01,OUTBOUND,CARD,CHF,11567.91,CH,SETTLED
PAY-00003644,CLIENT-0495,ACC-001478,2024-10-25,OUTBOUND,SWIFT,USD,6238.96,CH,SETTLED
PAY-00003645,CLIENT-0056,ACC-000158,2025-02-03,INBOUND,WIRE,AUD,205309.01,AU,SETTLED
PAY-00003646,CLIENT-0082,ACC-000228,2024-12-16,INBOUND,CARD,JPY,383.80,AU,PENDING
PAY-00003647,CLIENT-0464,ACC-001371,2026-05-11,OUTBOUND,SEPA,USD,180002.99,MX,SETTLED
PAY-00003648,CLIENT-0394,ACC-001146,2025-06-11,OUTBOUND,FX_TRANSFER,USD,71142.85,CA,SETTLED
PAY-00003649,CLIENT-0091,ACC-000259,2026-06-24,OUTBOUND,BOOK_TRANSFER,EUR,8244.76,MX,SETTLED
PAY-00003650,CLIENT-0294,ACC-000868,2026-05-02,OUTBOUND,SWIFT,EUR,36823.82,DE,SETTLED
PAY-00003651,CLIENT-0062,ACC-000173,2026-05-09,INBOUND,CARD,INR,96486.86,BR,SETTLED
PAY-00003652,CLIENT-0478,ACC-001414,2026-01-07,INBOUND,FX_TRANSFER,CAD,80488.84,GB,REJECTED
PAY-00003653,CLIENT-0012,ACC-000026,2025-07-26,OUTBOUND,ACH,JPY,58.21,DE,SETTLED
PAY-00003654,CLIENT-0180,ACC-000542,2025-08-27,INBOUND,SEPA,USD,202660.10,BR,SETTLED
PAY-00003655,CLIENT-0068,ACC-000190,2026-03-16,OUTBOUND,REAL_TIME_PAYMENT,MXN,238249.95,IN,SETTLED
PAY-00003656,CLIENT-0494,ACC-001474,2026-02-01,OUTBOUND,FX_TRANSFER,USD,180923.64,BR,PENDING
PAY-00003657,CLIENT-0066,ACC-000180,2024-09-09,OUTBOUND,REAL_TIME_PAYMENT,USD,221395.56,AU,SETTLED
PAY-00003658,CLIENT-0451,ACC-001334,2026-01-30,INBOUND,BOOK_TRANSFER,USD,10933.90,CH,SETTLED
PAY-00003659,CLIENT-0239,ACC-000719,2025-10-23,INBOUND,SEPA,USD,224613.16,US,REJECTED
PAY-00003660,CLIENT-0398,ACC-001165,2025-04-25,OUTBOUND,SWIFT,CAD,401.66,CH,SETTLED
PAY-00003661,CLIENT-0049,ACC-000136,2025-12-22,INBOUND,BOOK_TRANSFER,EUR,69645.12,NL,PENDING
PAY-00003662,CLIENT-0383,ACC-001115,2025-10-04,OUTBOUND,REAL_TIME_PAYMENT,INR,22361.03,BR,RETURNED
PAY-00003663,CLIENT-0131,ACC-000388,2025-04-22,OUTBOUND,FX_TRANSFER,USD,214202.61,JP,SETTLED
PAY-00003664,CLIENT-0296,ACC-000873,2026-03-26,OUTBOUND,CARD,EUR,11124.96,CA,PENDING
PAY-00003665,CLIENT-0376,ACC-001094,2025-09-30,OUTBOUND,REAL_TIME_PAYMENT,USD,84276.91,FR,SETTLED
PAY-00003666,CLIENT-0351,ACC-001030,2026-06-24,OUTBOUND,SWIFT,EUR,2641.86,AE,SETTLED
PAY-00003667,CLIENT-0249,ACC-000749,2026-03-06,INBOUND,SWIFT,USD,182727.63,CH,SETTLED
PAY-00003668,CLIENT-0229,ACC-000684,2024-09-06,INBOUND,WIRE,USD,151456.61,DE,SETTLED
PAY-00003669,CLIENT-0476,ACC-001407,2026-05-22,INBOUND,ACH,EUR,16999.59,IN,SETTLED
PAY-00003670,CLIENT-0096,ACC-000271,2024-04-07,OUTBOUND,ACH,JPY,2277.70,US,SETTLED
PAY-00003671,CLIENT-0456,ACC-001345,2026-04-18,OUTBOUND,CARD,USD,228955.42,AU,SETTLED
PAY-00003672,CLIENT-0339,ACC-000990,2026-05-27,INBOUND,SWIFT,USD,161989.24,JP,SETTLED
PAY-00003673,CLIENT-0087,ACC-000246,2024-12-06,INBOUND,WIRE,EUR,29692.13,GB,SETTLED
PAY-00003674,CLIENT-0060,ACC-000167,2025-11-02,INBOUND,BOOK_TRANSFER,GBP,10626.63,CA,SETTLED
PAY-00003675,CLIENT-0001,ACC-000003,2026-03-07,OUTBOUND,SEPA,AED,83761.05,SG,SETTLED
PAY-00003676,CLIENT-0085,ACC-000238,2026-01-04,INBOUND,REAL_TIME_PAYMENT,CAD,4688.37,JP,SETTLED
PAY-00003677,CLIENT-0383,ACC-001115,2025-08-15,INBOUND,WIRE,INR,239985.93,IE,SETTLED
PAY-00003678,CLIENT-0451,ACC-001332,2026-04-30,INBOUND,BOOK_TRANSFER,GBP,3131.76,DE,SETTLED
PAY-00003679,CLIENT-0117,ACC-000345,2025-05-15,INBOUND,SEPA,USD,175153.33,GB,SETTLED
PAY-00003680,CLIENT-0152,ACC-000459,2025-05-13,OUTBOUND,SEPA,USD,12309.11,FR,SETTLED
PAY-00003681,CLIENT-0180,ACC-000542,2024-06-22,OUTBOUND,SEPA,USD,143163.55,CA,SETTLED
PAY-00003682,CLIENT-0234,ACC-000702,2026-01-15,OUTBOUND,SWIFT,EUR,167020.22,FR,SETTLED
PAY-00003683,CLIENT-0351,ACC-001030,2026-07-10,OUTBOUND,WIRE,EUR,2749.86,NL,SETTLED
PAY-00003684,CLIENT-0340,ACC-000995,2025-02-12,OUTBOUND,SEPA,USD,5341.14,BR,SETTLED
PAY-00003685,CLIENT-0214,ACC-000639,2026-05-27,OUTBOUND,SEPA,USD,53586.45,US,SETTLED
PAY-00003686,CLIENT-0151,ACC-000455,2025-11-23,OUTBOUND,ACH,USD,6312.06,DE,SETTLED
PAY-00003687,CLIENT-0275,ACC-000821,2026-01-26,OUTBOUND,ACH,EUR,51246.02,AE,SETTLED
PAY-00003688,CLIENT-0031,ACC-000083,2025-10-16,OUTBOUND,CARD,USD,144814.14,SG,SETTLED
PAY-00003689,CLIENT-0221,ACC-000661,2024-06-21,INBOUND,CARD,USD,150999.26,NL,SETTLED
PAY-00003690,CLIENT-0117,ACC-000343,2024-06-06,INBOUND,SWIFT,USD,14523.92,MX,SETTLED
PAY-00003691,CLIENT-0081,ACC-000224,2024-12-19,OUTBOUND,SEPA,INR,236874.43,FR,SETTLED
PAY-00003692,CLIENT-0291,ACC-000862,2026-03-27,OUTBOUND,CARD,GBP,209597.45,DE,SETTLED
PAY-00003693,CLIENT-0247,ACC-000745,2026-01-15,INBOUND,CARD,MXN,7453.72,AE,SETTLED
PAY-00003694,CLIENT-0451,ACC-001334,2025-08-23,INBOUND,FX_TRANSFER,USD,4127.07,CA,SETTLED
PAY-00003695,CLIENT-0174,ACC-000528,2025-08-22,OUTBOUND,SWIFT,USD,32929.52,FR,SETTLED
PAY-00003696,CLIENT-0429,ACC-001265,2026-07-15,OUTBOUND,WIRE,AED,163811.35,DE,SETTLED
PAY-00003697,CLIENT-0072,ACC-000199,2026-05-21,OUTBOUND,WIRE,USD,217299.43,US,SETTLED
PAY-00003698,CLIENT-0037,ACC-000097,2026-06-17,INBOUND,SWIFT,USD,238858.68,IN,SETTLED
PAY-00003699,CLIENT-0243,ACC-000733,2026-07-29,INBOUND,SWIFT,USD,81945.09,BR,REJECTED
PAY-00003700,CLIENT-0423,ACC-001249,2025-12-17,OUTBOUND,WIRE,EUR,108675.94,BR,SETTLED
PAY-00003701,CLIENT-0271,ACC-000807,2026-05-02,OUTBOUND,FX_TRANSFER,GBP,40759.20,CA,SETTLED
PAY-00003702,CLIENT-0421,ACC-001243,2026-05-01,INBOUND,BOOK_TRANSFER,EUR,144499.49,JP,SETTLED
PAY-00003703,CLIENT-0412,ACC-001213,2025-11-25,INBOUND,FX_TRANSFER,USD,6646.46,NL,SETTLED
PAY-00003704,CLIENT-0074,ACC-000205,2026-01-12,INBOUND,WIRE,EUR,138311.62,AE,SETTLED
PAY-00003705,CLIENT-0362,ACC-001058,2025-08-03,INBOUND,FX_TRANSFER,USD,9185.72,NL,PENDING
PAY-00003706,CLIENT-0484,ACC-001437,2026-05-10,INBOUND,BOOK_TRANSFER,USD,52841.17,JP,SETTLED
PAY-00003707,CLIENT-0160,ACC-000484,2024-10-01,INBOUND,BOOK_TRANSFER,USD,8481.39,US,PENDING
PAY-00003708,CLIENT-0186,ACC-000555,2026-01-02,INBOUND,REAL_TIME_PAYMENT,USD,94710.78,JP,SETTLED
PAY-00003709,CLIENT-0452,ACC-001335,2026-06-21,INBOUND,WIRE,USD,4664.66,FR,SETTLED
PAY-00003710,CLIENT-0403,ACC-001181,2026-07-09,INBOUND,BOOK_TRANSFER,USD,56782.01,AE,SETTLED
PAY-00003711,CLIENT-0229,ACC-000683,2025-04-01,INBOUND,CARD,EUR,50985.61,IN,SETTLED
PAY-00003712,CLIENT-0474,ACC-001401,2026-02-28,OUTBOUND,WIRE,CHF,214568.68,DE,SETTLED
PAY-00003713,CLIENT-0028,ACC-000077,2025-10-10,INBOUND,BOOK_TRANSFER,USD,134904.59,IN,PENDING
PAY-00003714,CLIENT-0151,ACC-000454,2025-07-24,OUTBOUND,WIRE,USD,3400.92,GB,SETTLED
PAY-00003715,CLIENT-0136,ACC-000405,2025-01-06,INBOUND,SEPA,USD,171505.25,NL,SETTLED
PAY-00003716,CLIENT-0500,ACC-001488,2024-10-08,INBOUND,SEPA,MXN,3864.05,CH,SETTLED
PAY-00003717,CLIENT-0156,ACC-000471,2026-06-03,INBOUND,SWIFT,USD,111915.39,CH,SETTLED
PAY-00003718,CLIENT-0175,ACC-000529,2024-07-25,INBOUND,BOOK_TRANSFER,USD,2462.54,SG,SETTLED
PAY-00003719,CLIENT-0273,ACC-000815,2026-02-24,OUTBOUND,CARD,EUR,13172.34,AE,SETTLED
PAY-00003720,CLIENT-0149,ACC-000449,2026-07-18,OUTBOUND,SWIFT,USD,46751.34,CA,SETTLED
PAY-00003721,CLIENT-0158,ACC-000477,2025-06-25,INBOUND,BOOK_TRANSFER,EUR,58162.13,IE,SETTLED
PAY-00003722,CLIENT-0278,ACC-000828,2025-12-20,OUTBOUND,SWIFT,EUR,7442.81,AE,PENDING
PAY-00003723,CLIENT-0071,ACC-000196,2025-04-16,OUTBOUND,FX_TRANSFER,GBP,241489.84,AU,SETTLED
PAY-00003724,CLIENT-0220,ACC-000655,2026-05-03,OUTBOUND,SWIFT,USD,202993.19,AU,SETTLED
PAY-00003725,CLIENT-0424,ACC-001251,2026-03-25,OUTBOUND,SWIFT,EUR,12822.96,MX,PENDING
PAY-00003726,CLIENT-0197,ACC-000587,2025-02-04,INBOUND,ACH,USD,170486.28,CA,PENDING
PAY-00003727,CLIENT-0315,ACC-000925,2024-07-10,OUTBOUND,REAL_TIME_PAYMENT,USD,108850.04,JP,SETTLED
PAY-00003728,CLIENT-0239,ACC-000719,2026-05-17,INBOUND,ACH,USD,240674.30,CA,SETTLED
PAY-00003729,CLIENT-0250,ACC-000753,2026-07-26,INBOUND,BOOK_TRANSFER,EUR,442.78,SG,SETTLED
PAY-00003730,CLIENT-0140,ACC-000419,2026-06-01,INBOUND,BOOK_TRANSFER,EUR,39347.82,GB,SETTLED
PAY-00003731,CLIENT-0109,ACC-000313,2026-01-31,OUTBOUND,CARD,USD,199520.40,BR,SETTLED
PAY-00003732,CLIENT-0335,ACC-000979,2024-12-27,OUTBOUND,ACH,MXN,4429.87,DE,SETTLED
PAY-00003733,CLIENT-0268,ACC-000801,2026-07-11,INBOUND,SEPA,EUR,116039.54,AU,SETTLED
PAY-00003734,CLIENT-0011,ACC-000025,2026-07-19,INBOUND,FX_TRANSFER,USD,1488.28,MX,SETTLED
PAY-00003735,CLIENT-0059,ACC-000162,2024-06-28,OUTBOUND,CARD,USD,124763.70,IE,SETTLED
PAY-00003736,CLIENT-0016,ACC-000040,2026-01-15,OUTBOUND,REAL_TIME_PAYMENT,USD,9118.30,CH,SETTLED
PAY-00003737,CLIENT-0463,ACC-001365,2026-01-12,OUTBOUND,ACH,EUR,11021.92,GB,PENDING
PAY-00003738,CLIENT-0212,ACC-000632,2025-11-27,INBOUND,WIRE,USD,11848.03,CA,SETTLED
PAY-00003739,CLIENT-0056,ACC-000159,2026-05-15,OUTBOUND,CARD,MXN,118382.97,AE,SETTLED
PAY-00003740,CLIENT-0349,ACC-001024,2026-07-26,OUTBOUND,WIRE,USD,241395.52,NL,SETTLED
PAY-00003741,CLIENT-0271,ACC-000809,2025-10-13,OUTBOUND,SEPA,USD,208370.67,CH,SETTLED
PAY-00003742,CLIENT-0305,ACC-000895,2024-10-13,INBOUND,ACH,USD,11916.71,FR,SETTLED
PAY-00003743,CLIENT-0207,ACC-000617,2024-06-14,INBOUND,ACH,EUR,91943.84,AE,SETTLED
PAY-00003744,CLIENT-0431,ACC-001273,2025-08-24,INBOUND,FX_TRANSFER,USD,11527.86,SG,SETTLED
PAY-00003745,CLIENT-0087,ACC-000245,2025-12-30,OUTBOUND,WIRE,EUR,103415.17,IE,SETTLED
PAY-00003746,CLIENT-0288,ACC-000851,2026-05-14,INBOUND,BOOK_TRANSFER,BRL,88239.32,US,SETTLED
PAY-00003747,CLIENT-0143,ACC-000427,2025-03-04,INBOUND,WIRE,USD,193349.05,IN,SETTLED
PAY-00003748,CLIENT-0022,ACC-000060,2025-01-18,OUTBOUND,WIRE,EUR,8963.04,BR,SETTLED
PAY-00003749,CLIENT-0074,ACC-000206,2025-03-11,INBOUND,FX_TRANSFER,USD,63464.66,CH,SETTLED
PAY-00003750,CLIENT-0390,ACC-001133,2025-08-06,INBOUND,BOOK_TRANSFER,USD,13468.31,AU,SETTLED
PAY-00003751,CLIENT-0116,ACC-000339,2024-09-27,OUTBOUND,SWIFT,USD,2826.26,AU,SETTLED
PAY-00003752,CLIENT-0243,ACC-000734,2024-07-29,INBOUND,WIRE,EUR,197549.57,MX,SETTLED
PAY-00003753,CLIENT-0300,ACC-000884,2024-09-15,OUTBOUND,BOOK_TRANSFER,USD,74071.29,IE,SETTLED
PAY-00003754,CLIENT-0317,ACC-000933,2025-10-11,OUTBOUND,CARD,EUR,96230.93,IE,PENDING
PAY-00003755,CLIENT-0434,ACC-001281,2025-07-23,OUTBOUND,FX_TRANSFER,AED,21061.60,DE,SETTLED
PAY-00003756,CLIENT-0466,ACC-001378,2025-11-12,INBOUND,REAL_TIME_PAYMENT,INR,108184.29,AE,SETTLED
PAY-00003757,CLIENT-0093,ACC-000264,2026-03-03,INBOUND,WIRE,USD,190919.88,SG,SETTLED
PAY-00003758,CLIENT-0445,ACC-001310,2025-06-04,INBOUND,REAL_TIME_PAYMENT,USD,235593.16,AE,SETTLED
PAY-00003759,CLIENT-0461,ACC-001360,2025-05-12,OUTBOUND,REAL_TIME_PAYMENT,EUR,229356.81,BR,SETTLED
PAY-00003760,CLIENT-0124,ACC-000369,2026-02-10,OUTBOUND,SEPA,USD,108512.61,CH,SETTLED
PAY-00003761,CLIENT-0250,ACC-000755,2025-09-22,INBOUND,SEPA,EUR,5880.90,MX,SETTLED
PAY-00003762,CLIENT-0019,ACC-000050,2026-07-05,INBOUND,SWIFT,USD,3086.19,JP,SETTLED
PAY-00003763,CLIENT-0341,ACC-000996,2025-10-18,OUTBOUND,SWIFT,USD,10975.47,BR,SETTLED
PAY-00003764,CLIENT-0051,ACC-000140,2026-03-11,INBOUND,WIRE,USD,2817.42,IN,SETTLED
PAY-00003765,CLIENT-0050,ACC-000137,2026-06-13,INBOUND,SWIFT,AUD,204914.08,GB,SETTLED
PAY-00003766,CLIENT-0001,ACC-000005,2026-04-05,OUTBOUND,WIRE,AED,243423.46,AE,SETTLED
PAY-00003767,CLIENT-0139,ACC-000414,2026-04-09,OUTBOUND,BOOK_TRANSFER,EUR,133673.57,FR,SETTLED
PAY-00003768,CLIENT-0090,ACC-000254,2026-06-20,INBOUND,SWIFT,EUR,122846.21,IE,SETTLED
PAY-00003769,CLIENT-0450,ACC-001328,2025-10-22,OUTBOUND,ACH,EUR,52080.93,US,SETTLED
PAY-00003770,CLIENT-0347,ACC-001017,2025-09-18,OUTBOUND,FX_TRANSFER,INR,83424.94,AE,SETTLED
PAY-00003771,CLIENT-0030,ACC-000079,2026-06-01,OUTBOUND,ACH,EUR,217605.19,BR,SETTLED
PAY-00003772,CLIENT-0249,ACC-000749,2026-02-24,OUTBOUND,BOOK_TRANSFER,USD,175776.60,IN,SETTLED
PAY-00003773,CLIENT-0446,ACC-001316,2026-01-14,OUTBOUND,BOOK_TRANSFER,USD,154854.66,US,SETTLED
PAY-00003774,CLIENT-0297,ACC-000878,2026-03-03,INBOUND,CARD,USD,5614.43,MX,REJECTED
PAY-00003775,CLIENT-0067,ACC-000186,2026-03-09,OUTBOUND,BOOK_TRANSFER,USD,108045.47,CH,REJECTED
PAY-00003776,CLIENT-0087,ACC-000247,2024-05-24,OUTBOUND,WIRE,GBP,93751.01,DE,SETTLED
PAY-00003777,CLIENT-0082,ACC-000226,2025-03-02,INBOUND,SEPA,EUR,13452.58,BR,REJECTED
PAY-00003778,CLIENT-0005,ACC-000010,2025-10-26,INBOUND,SEPA,CAD,141091.25,GB,SETTLED
PAY-00003779,CLIENT-0268,ACC-000801,2026-06-22,INBOUND,FX_TRANSFER,EUR,206336.19,FR,PENDING
PAY-00003780,CLIENT-0097,ACC-000277,2025-11-26,OUTBOUND,SEPA,EUR,12270.94,MX,PENDING
PAY-00003781,CLIENT-0098,ACC-000283,2026-04-21,OUTBOUND,WIRE,USD,53390.71,AE,SETTLED
PAY-00003782,CLIENT-0202,ACC-000608,2026-05-01,INBOUND,ACH,USD,180892.02,NL,SETTLED
PAY-00003783,CLIENT-0286,ACC-000849,2024-11-04,OUTBOUND,BOOK_TRANSFER,CAD,227746.81,BR,SETTLED
PAY-00003784,CLIENT-0281,ACC-000834,2025-06-15,INBOUND,SEPA,USD,20374.31,IN,SETTLED
PAY-00003785,CLIENT-0453,ACC-001339,2024-02-13,OUTBOUND,SEPA,USD,197664.61,IN,SETTLED
PAY-00003786,CLIENT-0352,ACC-001031,2026-06-23,INBOUND,ACH,BRL,232814.99,AE,SETTLED
PAY-00003787,CLIENT-0208,ACC-000618,2025-09-21,INBOUND,WIRE,AED,67838.74,US,SETTLED
PAY-00003788,CLIENT-0161,ACC-000487,2026-07-26,OUTBOUND,SEPA,EUR,6002.02,FR,SETTLED
PAY-00003789,CLIENT-0256,ACC-000773,2026-04-19,OUTBOUND,WIRE,EUR,9334.98,FR,SETTLED
PAY-00003790,CLIENT-0307,ACC-000905,2026-06-26,OUTBOUND,SWIFT,USD,128940.42,NL,SETTLED
PAY-00003791,CLIENT-0284,ACC-000840,2025-12-14,OUTBOUND,ACH,USD,175507.14,FR,SETTLED
PAY-00003792,CLIENT-0288,ACC-000852,2025-02-27,INBOUND,FX_TRANSFER,USD,243891.80,GB,SETTLED
PAY-00003793,CLIENT-0399,ACC-001166,2026-05-05,OUTBOUND,CARD,GBP,8165.71,NL,SETTLED
PAY-00003794,CLIENT-0359,ACC-001053,2026-06-13,OUTBOUND,ACH,USD,213551.86,CH,SETTLED
PAY-00003795,CLIENT-0148,ACC-000444,2025-12-22,INBOUND,BOOK_TRANSFER,EUR,114506.08,SG,SETTLED
PAY-00003796,CLIENT-0028,ACC-000075,2026-04-19,OUTBOUND,BOOK_TRANSFER,EUR,237713.01,IN,SETTLED
PAY-00003797,CLIENT-0253,ACC-000759,2025-06-17,OUTBOUND,FX_TRANSFER,USD,195708.05,CH,REJECTED
PAY-00003798,CLIENT-0498,ACC-001482,2025-07-26,OUTBOUND,CARD,CAD,17374.85,NL,SETTLED
PAY-00003799,CLIENT-0205,ACC-000612,2024-06-17,OUTBOUND,SEPA,USD,2829.46,CH,SETTLED
PAY-00003800,CLIENT-0158,ACC-000477,2024-02-15,INBOUND,BOOK_TRANSFER,EUR,117610.84,AU,SETTLED
PAY-00003801,CLIENT-0392,ACC-001140,2026-01-23,INBOUND,ACH,GBP,36178.91,IN,SETTLED
PAY-00003802,CLIENT-0347,ACC-001018,2024-09-21,INBOUND,BOOK_TRANSFER,INR,153763.81,AU,SETTLED
PAY-00003803,CLIENT-0070,ACC-000195,2026-02-23,OUTBOUND,FX_TRANSFER,USD,208494.98,US,SETTLED
PAY-00003804,CLIENT-0135,ACC-000400,2025-08-17,OUTBOUND,SWIFT,USD,2675.83,BR,SETTLED
PAY-00003805,CLIENT-0413,ACC-001217,2024-09-10,OUTBOUND,CARD,EUR,132098.39,IE,SETTLED
PAY-00003806,CLIENT-0048,ACC-000129,2026-04-17,OUTBOUND,SWIFT,USD,155762.23,CA,SETTLED
PAY-00003807,CLIENT-0226,ACC-000675,2026-03-26,OUTBOUND,ACH,USD,35902.10,MX,SETTLED
PAY-00003808,CLIENT-0131,ACC-000387,2025-08-16,INBOUND,CARD,EUR,223818.77,CA,SETTLED
PAY-00003809,CLIENT-0096,ACC-000271,2025-07-05,INBOUND,FX_TRANSFER,JPY,5397.99,DE,SETTLED
PAY-00003810,CLIENT-0440,ACC-001298,2026-07-31,OUTBOUND,WIRE,CAD,1102.19,AE,SETTLED
PAY-00003811,CLIENT-0054,ACC-000150,2026-07-02,INBOUND,ACH,USD,7924.02,JP,PENDING
PAY-00003812,CLIENT-0221,ACC-000661,2026-05-04,INBOUND,ACH,USD,176643.77,GB,SETTLED
PAY-00003813,CLIENT-0391,ACC-001137,2026-06-01,OUTBOUND,SEPA,USD,269.15,SG,SETTLED
PAY-00003814,CLIENT-0456,ACC-001348,2026-03-10,OUTBOUND,SWIFT,USD,172779.68,CA,SETTLED
PAY-00003815,CLIENT-0448,ACC-001320,2024-08-09,OUTBOUND,CARD,EUR,198779.11,FR,SETTLED
PAY-00003816,CLIENT-0211,ACC-000628,2026-02-15,OUTBOUND,SWIFT,BRL,104477.93,FR,SETTLED
PAY-00003817,CLIENT-0106,ACC-000305,2025-10-24,INBOUND,ACH,GBP,72354.65,MX,SETTLED
PAY-00003818,CLIENT-0402,ACC-001179,2026-07-17,OUTBOUND,REAL_TIME_PAYMENT,EUR,128861.64,GB,SETTLED
PAY-00003819,CLIENT-0179,ACC-000539,2024-12-15,OUTBOUND,BOOK_TRANSFER,USD,235571.90,BR,SETTLED
PAY-00003820,CLIENT-0457,ACC-001352,2026-03-24,OUTBOUND,WIRE,EUR,245.64,AU,SETTLED
PAY-00003821,CLIENT-0156,ACC-000469,2026-07-12,INBOUND,CARD,USD,123972.71,NL,SETTLED
PAY-00003822,CLIENT-0325,ACC-000955,2025-04-12,OUTBOUND,SWIFT,USD,9764.24,BR,SETTLED
PAY-00003823,CLIENT-0122,ACC-000361,2024-12-12,OUTBOUND,CARD,USD,249717.69,JP,PENDING
PAY-00003824,CLIENT-0388,ACC-001125,2026-04-12,OUTBOUND,REAL_TIME_PAYMENT,EUR,119714.00,CA,SETTLED
PAY-00003825,CLIENT-0221,ACC-000658,2025-01-07,OUTBOUND,ACH,EUR,161000.44,GB,SETTLED
PAY-00003826,CLIENT-0139,ACC-000413,2025-12-14,OUTBOUND,SEPA,INR,197268.11,SG,SETTLED
PAY-00003827,CLIENT-0480,ACC-001424,2026-03-27,OUTBOUND,REAL_TIME_PAYMENT,MXN,7520.17,MX,SETTLED
PAY-00003828,CLIENT-0033,ACC-000089,2026-06-15,INBOUND,BOOK_TRANSFER,INR,215829.69,SG,SETTLED
